url,Picture URL,Product Name,Model Name,Price in India,Total Ratings,Type,Rating,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Description,Display Size,Screen Type,Resolution Standard,No of USB Port,No of HDMI Port,Color,Speaker Output RMS,Number of Speakers,Resolution (pixels),Power Consumption,Width x Height x Depth (without stand),Weight (without stand),Width x Height x Depth (with stand),Contrast Ratio,Speaker Type,Brightness,other_info
https://gadgets.ndtv.com/sony-43-inch-led-full-hd-tv-kdl-43w950d-11562,https://i.gadgets360cdn.com/products/televisions/large/1548155145_832_sony_43-inch-led-full-hd-tv-kdl-43w950d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Sony 43 Inches Full HD LCD Smart TV (KDL-43W950D, Black)",KDL-43W950D,"₹ 77,900",71,Television,4.51,7,0,4,8,80," Display Size : 43 inch, Screen Type : LED, Resolution : Full-HD, No.of USB Ports : 2, No.of HDMI Ports : 4, Color : Black, Speaker Output : 30 W, Power Consumption : 111 W, 0.5 W (Standby), Dimensions : 968 mm x 643 mm x 70 mm, Weight : 13.9 kg, Constrast Ratio : , Brightness : ",43 inch,LED,Full-HD,2,4,Black,30 W,2,1920x1080,"111 W, 0.5 W (Standby)",968 mm x 643 mm x 70 mm,13.9 kg,968 mm x 574 mm x 200 mm,,Two Way Speaker,,"{'Wi-Fi Type': 'Wi-Fi Direct', 'Picture Engine': 'X - Reality Pro', 'Battery Type': 'AAA', 'Audio Out': '1 Side / Hybrid with HP and Subwoofer Output', 'Picture in Picture (PIP)': 'Yes'}"
https://gadgets.ndtv.com/mitashi-32-inch-led-hd-ready-tv-mie032v12-10724,https://i.gadgets360cdn.com/products/televisions/large/1548154367_832_mitashi_32-inch-led-hd-ready-tv-mie032v12.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Mitashi 32 Inches HD Ready LED TV (MIE032V12, Grey)",MIE032V12,"₹ 14,500",14,Television,4.742574257,0,0,7,7,86," Display Size : 32 inch, Screen Type : LED, Resolution : HD-Ready, No.of USB Ports : 1, No.of HDMI Ports : 2, Color : Grey, Speaker Output : 20 W, Power Consumption : 56 W, 0.5 W (Standby), Dimensions : 732.4 mm x 442 mm x 73.2 mm, Weight : 6.1 kg, Constrast Ratio : 4000:01:00 (Static).400000:1 (Dynamic), Brightness : 250 nits",32 inch,LED,HD-Ready,1,2,Grey,20 W,2,1366x768,"56 W, 0.5 W (Standby)",732.4 mm x 442 mm x 73.2 mm,6.1 kg,,4000:01:00 (Static).400000:1 (Dynamic),,250 nits,"{'Screen Mirroring': 'Yes', 'Processor': 'Cortex A7', 'Battery Type': 'AAA', 'Storage Capacity': '8GB', 'Audio Out': '1', 'RAM': '1GB', 'Graphic Processor': 'Mali 400 MP2'}"
https://gadgets.ndtv.com/sony-65-inch-led-ultra-hd-4k-tv-kd-65x9500e-11544,https://i.gadgets360cdn.com/products/televisions/large/1548155126_832_sony_65-inch-led-ultra-hd-4k-tv-kd-65x9500e.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Sony 65 Inches Ultra HD (4K) LCD TV (KD-65X9500E, Black)",KD-65X9500E,"₹ 149,999",4,Television,4.455445545,0,0,25,0,75," Display Size : 65 inch, Screen Type : LED, Resolution : 4K, No.of USB Ports : 2, No.of HDMI Ports : 4, Color : Black, Speaker Output : 60 W, Power Consumption : 120 W, 0.5 W (Standby), Dimensions : 1592 mm x 838 mm x 127 mm, Weight : 43.3 kg, Constrast Ratio : , Brightness : ",65 inch,LED,4K,2,4,Black,60 W,5,3840x2160,"120 W, 0.5 W (Standby)",1592 mm x 838 mm x 127 mm,43.3 kg,1592 mm x 913 mm x 295 mm,,"Passive Radiator and Magnetic Fluid Speaker, Subwoofer: Bass Reflex Speaker and Magnetic Fluid Speaker",,"{'Wi-Fi Type': 'Wi-Fi Certified 802.11a/b/g/n/ac', 'Picture Engine': '4K X-Reality PRO', 'Stand Type': 'Table Top', 'Processor': 'Picture Processor: 4K HDR Processor X1 Extreme', 'Storage Capacity': '16GB'}"
https://gadgets.ndtv.com/sony-43-inch-lcd-full-hd-tv-klv-43w752d-10290,https://i.gadgets360cdn.com/products/televisions/large/1548154038_832_sony_43-inch-lcd-full-hd-tv-klv-43w752d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Sony 43 Inches Full HD LCD Smart TV (KLV-43W752D, Black)",KLV-43W752D,"₹ 59,900",41,Television,4.267326733,12,2,0,15,71," Display Size : 43 inch, Screen Type : LED, Resolution : Full-HD, No.of USB Ports : 2, No.of HDMI Ports : 2, Color : Black, Speaker Output : 20 W, Power Consumption : 72 W, 0.5 W (Standby), Dimensions : 960 mm x 565 mm x 56 mm, Weight : 9.1 kg, Constrast Ratio : , Brightness : ",43 inch,LED,Full-HD,2,2,Black,20 W,2,1920x1080,"72 W, 0.5 W (Standby)",960 mm x 565 mm x 56 mm,9.1 kg,960 mm x 616 mm x 229 mm,,Bass Reflex Speaker,,"{'Wi-Fi Type': 'Wi-Fi Direct', 'Picture Engine': 'X - Reality Pro', 'Digital Audio Output': '1 Rear', 'Audio Out': '1 Side / Hybrid with HP and Subwoofer Output'}"
https://gadgets.ndtv.com/sony-65-inch-4k-hdr-oled-tv-kd-65a8h-price-in-india-98296,https://i.gadgets360cdn.com/products/large/sony-a8h-oled-tv-db-800x450-1604567564.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,KD-65A8H,,,Television,0,0,0,0,0,0," Display Size : 65 inch, Screen Type : OLED, Resolution : Ultra-HD, No.of USB Ports : 3, No.of HDMI Ports : 4, Color : , Speaker Output : 30W, Power Consumption : , Dimensions : 1448mm X 836mm X 52mm, Weight : 21.8kg, Constrast Ratio : , Brightness : ",65 inch,OLED,Ultra-HD,3,4,,30W,4,3840x2160,,1448mm X 836mm X 52mm,21.8kg,1448mm X 857mm X 326mm,,,,"{'Wi-Fi Type': '802.11a/b/g/n/ac', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Android TV', 'Screen Mirroring': 'Yes', 'Processor': 'X1 Ultimate', 'Supported App - Hotstar': 'Yes', 'Storage Capacity': '16GB', 'Smart Remote': 'Yes', 'Launched': 'November 2020', 'App Store Type': 'Google Play Store', 'Wi-Fi Supported': 'Yes', 'HDR Support': 'HDR10,HDR10+,Dolby Vision,HLG', 'Supported App - Amazon Prime Video': 'Yes', 'Voice Remote': 'Yes', 'Remote Control Connectivity Standard': 'Bluetooth'}"
https://gadgets.ndtv.com/sony-49-inch-led-ultra-hd-4k-tv-kd-49x7002e-10154,https://gadgets.ndtv.com/static/icons/tv-icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Sony 49 Inches Ultra HD (4K) LED Smart TV (KD-49X7002E, Black)",KD-49X7002E,"₹ 65,999",35,Television,4.198019802,11,3,3,17,66," Display Size : 49 inch, Screen Type : LED, Resolution : 4K, No.of USB Ports : 3, No.of HDMI Ports : 3, Color : Black, Speaker Output : 20 W, Power Consumption : 114 W, 0.5 W (Standby), Dimensions : 1102 mm x 646 mm x 70 mm, Weight : 11.4 kg, Constrast Ratio : , Brightness : ",49 inch,LED,4K,3,3,Black,20 W,2,3840x2160,"114 W, 0.5 W (Standby)",1102 mm x 646 mm x 70 mm,11.4 kg,1102 mm x 694 mm x 252 mm,,Open Baffle Speaker,,"{'Wi-Fi Type': 'Wi-Fi Certified 802.11b/g/n', 'Picture Engine': '4K X-Reality PRO', 'Stand Type': 'Table Top', 'Storage Capacity': '4GB'}"
https://gadgets.ndtv.com/cloudwalker-39-inch-led-full-hd-tv-39af-9329,https://i.gadgets360cdn.com/products/televisions/large/1548153136_832_cloudwalker_39-inch-led-full-hd-tv-39af.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,CloudWalker Spectra 100cm (39 inch) Full HD LED TV(39AF),39AF,"₹ 14,999",139,Television,4.088235294,9,4,9,22,57," Display Size : 39 inch, Screen Type : LED, Resolution : Full-HD, No.of USB Ports : 2, No.of HDMI Ports : 2, Color : Black, Speaker Output : 20 W, Power Consumption : 80 W, 0.5 W (Standby), Dimensions : 890 mm x 528 mm x 89 mm, Weight : 5.7 kg, Constrast Ratio : 5000:01:00 Static, Brightness : 260 nits",39 inch,LED,Full-HD,2,2,Black,20 W,2,1920x1080,"80 W, 0.5 W (Standby)",890 mm x 528 mm x 89 mm,5.7 kg,890 mm x 569 mm x 214 mm,5000:01:00 Static,Box,260 nits,"{'Supported Audio Formats': 'USB: MP3, M4A', 'Stand Type': 'Table Top and Wall Mount', 'Battery Type': 'AAA', 'Digital Noise Filter': 'Yes'}"
https://gadgets.ndtv.com/lg-43-inch-led-full-hd-tv-43lj617t-9542,https://i.gadgets360cdn.com/products/televisions/large/1548153335_832_lg_43-inch-led-full-hd-tv-43lj617t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"LG 43 Inches Full HD LED Smart TV (43LJ617T, Grey)",43LJ617T,"₹ 33,490",82,Television,4.31,9,2,2,18,68," Display Size : 43 inch, Screen Type : LED, Resolution : Full-HD, No.of USB Ports : 2, No.of HDMI Ports : 3, Color : Black, Speaker Output : 40 W, Power Consumption : 30 W, 0.5 W (Standby), Dimensions : 974 mm x 571 mm x 79.4 mm, Weight : 9.2 kg, Constrast Ratio : , Brightness : ",43 inch,LED,Full-HD,2,3,Black,40 W,2,1920x1080,"30 W, 0.5 W (Standby)",974 mm x 571 mm x 79.4 mm,9.2 kg,974 mm x 625 mm x 219 mm,,,,"{'Wi-Fi Type': 'WiFi Direct', 'Supported Audio Formats': 'Audio Codec: AC3 Dolby Digital, EAC3, HE-AAC, AAC, MP2, MP3, PCM, DTS, DTS-HD, DTS Express, WMA, Apt-XBT Upon Application', 'Picture Engine': 'Color Master Engine'}"
https://gadgets.ndtv.com/vu-43-inch-led-full-hd-tv-43d6535-9500,https://i.gadgets360cdn.com/products/televisions/large/1548153290_832_vu_43-inch-led-full-hd-tv-43d6535.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,43D6535,,,Television,0,0,0,0,0,0," Display Size : 43 inch, Screen Type : LED, Resolution : Full-HD, No.of USB Ports : 2, No.of HDMI Ports : 2, Color : Black, Speaker Output : 20 W, Power Consumption : 75 W, 0.5 W (Standby), Dimensions : 970.8 mm x 567 mm x 92.6 mm, Weight : 9 kg, Constrast Ratio : 1000000:1 (Dynamic), Brightness : 450 nits",43 inch,LED,Full-HD,2,2,Black,20 W,2,1920x1080,"75 W, 0.5 W (Standby)",970.8 mm x 567 mm x 92.6 mm,9 kg,1106 mm x 600 mm x 215.9 mm,1000000:1 (Dynamic),Amplifi Speaker,450 nits,"{'Supported App - Youtube': 'No', 'Supported App - Netflix': 'No', 'Digital Audio Output': 'No', 'Stand Type': 'Tabletop', 'Battery Type': 'AAA', 'Supported App - Hotstar': 'No', 'PC D-sub': 'Yes', 'Digital Noise Filter': 'Yes'}"
https://gadgets.ndtv.com/micromax-40-inch-led-full-hd-tv-40canvas-s-9362,https://i.gadgets360cdn.com/products/televisions/large/1548153167_832_micromax_40-inch-led-full-hd-tv-40canvas-s.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Micromax 40 Inches Full HD LED Smart TV (40CANVAS-S, Grey)",40CANVAS-S,"₹ 29,990",972,Television,3.811881188,15,4,8,27,46," Display Size : 40 inch, Screen Type : LED, Resolution : Full-HD, No.of USB Ports : 2, No.of HDMI Ports : 3, Color : Black, Speaker Output : 24 W, Power Consumption : 70 W, 0.5 W (Standby), Dimensions : 908 mm x 540.5 mm x 72 mm, Weight : 7 kg, Constrast Ratio : 125 Static, Brightness : 250 cd/mA2",40 inch,LED,Full-HD,2,3,Black,24 W,2,1920x1080,"70 W, 0.5 W (Standby)",908 mm x 540.5 mm x 72 mm,7 kg,908 mm x 585 mm x 252 mm,125 Static,,250 cd/mA2,"{'Wi-Fi Type': 'Wi-Fi Direct', 'Supported Audio Formats': 'MP3, WMA, AAC, M4A', 'Processor': 'MSD 628 Quad Core A7 Cortex 1 GHz', 'Number of Cores': 'quad-core', 'Storage Capacity': '4GB', 'RAM': '1GB', 'Graphic Processor': 'Quad core Mali 450'}"
https://gadgets.ndtv.com/samsung-65-inch-qled-ultra-hd-4k-tv-qa65q7f-10797,https://gadgets.ndtv.com/static/icons/tv-icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,QA65Q7F,,,Television,0,0,0,0,0,0," Display Size : 65 inch, Screen Type : QLED, Resolution : 4K, No.of USB Ports : 3, No.of HDMI Ports : 4, Color : Sterling Silver, Speaker Output : 40 W, Power Consumption : 215 W, 0.5 W (Standby), Dimensions : 1446.1 mm x 827.9 mm x 46.9 mm, Weight : 23.7 kg, Constrast Ratio : , Brightness : ",65 inch,QLED,4K,3,4,Sterling Silver,40 W,2,3840x2160,"215 W, 0.5 W (Standby)",1446.1 mm x 827.9 mm x 46.9 mm,23.7 kg,1446.1 mm x 913.4 mm x 353.4 mm,,,,"{'Wi-Fi Type': 'WiFi Direct', 'Picture Engine': 'Q Engine', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Supported App - Hotstar': 'Yes'}"
https://gadgets.ndtv.com/micromax-32-inch-led-hd-ready-tv-32cam6shd-price-in-india-92102,https://i.gadgets360cdn.com/products/large/81TOb4QVmwL.-SL1500-1500x1021-1588073448.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Micromax 32 Inches HD Ready LED Smart TV (32CAM6SHD, Black)",32CAM6SHD,"₹ 9,999",38,Television,3.663366337,21,3,8,21,47," Display Size : 32 inch, Screen Type : LED, Resolution : , No.of USB Ports : 2, No.of HDMI Ports : 2, Color : Black, Speaker Output : 20W, Power Consumption : 45W, Dimensions : 73.2cm x 7.5cm x 43.4cm, Weight : 10.2Kg, Constrast Ratio : 3000:1, Brightness : ",32 inch,LED,,2,2,Black,20W,2,1366x768,45W,73.2cm x 7.5cm x 43.4cm,10.2Kg,,3000:1,,,"{'Supported Audio Formats': 'mp3, wma', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': 'Yes', 'Operating System Present': 'Yes', 'Processor': 'Quad Core', 'Battery Type': 'AA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'Storage Capacity': '8GB', 'Audio Out': 'Yes', 'RAM': '1GB', 'Graphic Processor': 'Dual Core'}"
https://gadgets.ndtv.com/samsung-55-inch-qled-ultra-hd-4k-tv-qa55q6fnakxxl-10793,https://i.gadgets360cdn.com/products/televisions/large/1548154423_832_samsung_55-inch-qled-ultra-hd-4k-tv-qa55q6fnakxxl.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,QA55Q6FNAKXXL,,,Television,0,0,0,0,0,0," Display Size : 55 inch, Screen Type : QLED, Resolution : 4K, No.of USB Ports : 2, No.of HDMI Ports : 4, Color : Black, Speaker Output : 40 W, Power Consumption : 150 W, 0.5 W (Standby), Dimensions : 1227.1 mm x 710.7 mm x 54.9 mm, Weight : 17.2 kg, Constrast Ratio : , Brightness : ",55 inch,QLED,4K,2,4,Black,40 W,2,3840x2160,"150 W, 0.5 W (Standby)",1227.1 mm x 710.7 mm x 54.9 mm,17.2 kg,1227.1 mm x 779.2 mm x 247.7 mm,,,,"{'Wi-Fi Type': 'WiFi Direct', 'Picture Engine': 'Q Engine', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Supported App - Hotstar': 'Yes'}"
https://gadgets.ndtv.com/noble-32-inch-led-hd-ready-tv-32sm32n01-9296,https://i.gadgets360cdn.com/products/televisions/large/1548153103_832_noble_32-inch-led-hd-ready-tv-32sm32n01.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,32SM32N01,,,Television,0,0,0,0,0,0," Display Size : 32 inch, Screen Type : LED, Resolution : HD-Ready, No.of USB Ports : 3, No.of HDMI Ports : 3, Color : Black, Speaker Output : 20 W, Power Consumption : 45 W, 0.3 W (Standby), Dimensions : 735 mm x 433 mm x 433 mm, Weight : 4.1 kg, Constrast Ratio : 100000:1 (Static), Brightness : ",32 inch,LED,HD-Ready,3,3,Black,20 W,2,1366x768,"45 W, 0.3 W (Standby)",735 mm x 433 mm x 433 mm,4.1 kg,735 mm x 472 mm x 208 mm,100000:1 (Static),,,"{'Supported Audio Formats': 'Audio Codec: MP3, WMA', 'Supported App - Youtube': 'No', 'Supported App - Netflix': 'No', 'Stand Type': 'Dual', 'Battery Type': 'AAA', 'Supported App - Hotstar': 'No'}"
https://gadgets.ndtv.com/koryo-49-inch-led-full-hd-tv-kle49exfn83-10250,https://i.gadgets360cdn.com/products/televisions/large/1548153998_832_koryo_49-inch-led-full-hd-tv-kle49exfn83.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Koryo 49 Inches Full HD LED Stard TV (KLE49EXFN83, Black)",KLE49EXFN83,"₹ 27,999",,Television,0,0,0,0,0,0," Display Size : 49 inch, Screen Type : LED, Resolution : Full-HD, No.of USB Ports : 2, No.of HDMI Ports : 3, Color : Black, Speaker Output : 16 W, Power Consumption : 100 W, 0.5 W (Standby), Dimensions : , Weight : , Constrast Ratio : , Brightness : ",49 inch,LED,Full-HD,2,3,Black,16 W,2,1920x1080,"100 W, 0.5 W (Standby)",,,81.1 cm x 63.4 cm x 17.4 cm,,"Full Range Speaker, Tweeter",,"{'PC Audio In': 'Yes', 'Audio Out': 'Yes', 'PC D-sub': 'Yes', 'Digital Noise Filter': 'Yes', 'NFC Support': 'No', 'Picture And Picture (PAP)': 'No'}"
https://gadgets.ndtv.com/lg-49-inch-led-ultra-hd-4k-tv-49uj752t-9710,https://i.gadgets360cdn.com/products/televisions/large/1548153500_832_lg_49-inch-led-ultra-hd-4k-tv-49uj752t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"LG 49 Inches Ultra HD (4K) LED Smart TV (49UJ752T, Grey)",49UJ752T,"₹ 51,500",12,Television,4.3,8,0,0,33,58," Display Size : 49 inch, Screen Type : LED, Resolution : 4K, No.of USB Ports : 2, No.of HDMI Ports : 4, Color : Black, Speaker Output : 20 W, Power Consumption : 90 W, 0.3 W (Standby), Dimensions : 1100.1 mm x 640.9 mm x 62.1 mm, Weight : 12.7 kg, Constrast Ratio : , Brightness : ",49 inch,LED,4K,2,4,Black,20 W,2,3840x2160,"90 W, 0.3 W (Standby)",1100.1 mm x 640.9 mm x 62.1 mm,12.7 kg,1100.1 mm x 698.6 mm x 247.3 mm,,,,"{'Wi-Fi Type': 'WiFi Direct', 'Supported Audio Formats': 'Audio Codec: AC3 Dolby Digital, EAC3, HE-AAC, AAC, MP2, MP3, PCM, DTS, DTS-HD, DTS Express, WMA, apt-X', 'Picture Engine': 'True 4K Engine', 'Smart Remote': 'Yes'}"
https://gadgets.ndtv.com/mi-50-inch-ultra-hd-tv-4x-price-in-india-91134,https://i.gadgets360cdn.com/products/large/mi-tv-4x-50-1300x800-1568711196.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Mi 50 Inches Ultra HD(4K) LED Smart TV (4X, Black)",4X,"₹ 31,999",330,Television,3.772277228,19,3,5,24,49," Display Size : 50 inch, Screen Type : LED, Resolution : 4K, No.of USB Ports : 2, No.of HDMI Ports : 3, Color : , Speaker Output : , Power Consumption : 115W, Dimensions : 1124.4mm x 649.3mm x 272mm, Weight : 10.7KG, Constrast Ratio : , Brightness : ",50 inch,LED,4K,2,3,,,2,3840x2160,115W,1124.4mm x 649.3mm x 272mm,10.7KG,1124.4mm x 705.8mm x 272mm,,,,"{'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'PatchWall 2.0 with Android TV based on Android 9 Pie', 'Screen Mirroring': 'Yes', 'Processor': 'Cortex A53', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'Storage Capacity': '8GB', 'RAM': '2GB', 'Smart Remote': 'Yes', 'Graphic Processor': 'Mali-450 MP3', 'Launched': '17th September 2019', 'App Store Type': 'Google Play'}"
https://gadgets.ndtv.com/vu-43-inch-led-full-hd-tv-4043f-9346,https://i.gadgets360cdn.com/products/televisions/large/1548153153_832_vu_43-inch-led-full-hd-tv-4043f.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,4043F,,,Television,0,0,0,0,0,0," Display Size : 43 inch, Screen Type : LED, Resolution : Full-HD, No.of USB Ports : 2, No.of HDMI Ports : 2, Color : Black, Speaker Output : 20 W, Power Consumption : 75 W, 0.5 W (Standby), Dimensions : 970.8 mm x 567 mm x 92.6 mm, Weight : 9 kg, Constrast Ratio : 1000000:1 (Dynamic), Brightness : 450 nits",43 inch,LED,Full-HD,2,2,Black,20 W,2,1920x1080,"75 W, 0.5 W (Standby)",970.8 mm x 567 mm x 92.6 mm,9 kg,1106 mm x 600 mm x 215.9 mm,1000000:1 (Dynamic),Amplifi Speaker,450 nits,"{'Supported App - Youtube': 'No', 'Supported App - Netflix': 'No', 'Digital Audio Output': 'No', 'Stand Type': 'Tabletop', 'Battery Type': 'AAA', 'Supported App - Hotstar': 'No', 'PC D-sub': 'Yes', 'Digital Noise Filter': 'Yes'}"
https://gadgets.ndtv.com/noble-48-inch-led-full-hd-tv-smt48ms01-10881,https://i.gadgets360cdn.com/products/televisions/large/1548154485_832_noble_48-inch-led-full-hd-tv-smt48ms01.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,SMT48MS01,,,Television,0,0,0,0,0,0," Display Size : 48 inch, Screen Type : LED, Resolution : Full-HD, No.of USB Ports : 2, No.of HDMI Ports : 2, Color : Black, Speaker Output : 20 W, Power Consumption : 45 W, 0.3 W (Standby), Dimensions : 735 mm x 433 mm x 433 mm, Weight : 4.1 kg, Constrast Ratio : 100000:1 (Static), Brightness : ",48 inch,LED,Full-HD,2,2,Black,20 W,2,1366x768,"45 W, 0.3 W (Standby)",735 mm x 433 mm x 433 mm,4.1 kg,735 mm x 472 mm x 208 mm,100000:1 (Static),,,"{'Supported Audio Formats': 'Audio Codec: MP3, WMA', 'Supported App - Youtube': 'No', 'Supported App - Netflix': 'No', 'Stand Type': 'Dual', 'Battery Type': 'AAA', 'Supported App - Hotstar': 'No'}"
https://gadgets.ndtv.com/mitashi-32-inch-led-hd-ready-tv-mide032v20-10698,https://i.gadgets360cdn.com/products/televisions/large/1548154350_832_mitashi_32-inch-led-hd-ready-tv-mide032v20.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Mitashi 32 Inches HD Ready LED Curved TV (MIDE032V20, Grey)",MIDE032V20,"₹ 29,000",,Television,0,0,0,0,0,0," Display Size : 32 inch, Screen Type : LED, Resolution : HD-Ready, No.of USB Ports : 2, No.of HDMI Ports : 2, Color : Grey, Speaker Output : 20 W, Power Consumption : 56 W, 0.5 W (Standby), Dimensions : 732.4 mm x 442 mm x 73.2 mm, Weight : 6.1 kg, Constrast Ratio : 4000:01:00 (Static).400000:1 (Dynamic), Brightness : 250 nits",32 inch,LED,HD-Ready,2,2,Grey,20 W,2,1366x768,"56 W, 0.5 W (Standby)",732.4 mm x 442 mm x 73.2 mm,6.1 kg,,4000:01:00 (Static).400000:1 (Dynamic),,250 nits,"{'Screen Mirroring': 'Yes', 'Processor': 'Cortex A7', 'Battery Type': 'AAA', 'Storage Capacity': '8GB', 'Audio Out': '1', 'RAM': '1GB', 'Graphic Processor': 'Mali 400 MP2'}"
https://gadgets.ndtv.com/lg-32-inch-led-hd-ready-tv-32lj573d-11433,https://i.gadgets360cdn.com/products/televisions/large/1548155000_832_lg_32-inch-led-hd-ready-tv-32lj573d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"LG 32 Inches HD Ready LED Smart TV (32LJ573D, Mineral Silver)",32LJ573D,"₹ 19,999","1,512",Television,4.376237624,4,2,6,24,64," Display Size : 32 inch, Screen Type : LED, Resolution : HD-Ready, No.of USB Ports : 1, No.of HDMI Ports : 2, Color : Black, Speaker Output : 20 W, Power Consumption : 130 W, 0.3 W (Standby), Dimensions : 734 mm x 438 mm x 71 mm, Weight : 4.5 kg, Constrast Ratio : , Brightness : ",32 inch,LED,HD-Ready,1,2,Black,20 W,2,1366x768,"130 W, 0.3 W (Standby)",734 mm x 438 mm x 71 mm,4.5 kg,,,2 Ch Speaker,,"{'Supported Audio Formats': 'AC4, AC3 (Dolby Digital), EAC3, HE-AAC, AAC, MP2, MP3, PCM, DTS, DTS-HD, DTS Express, WMA, apt-X (Refer to manual)', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Smart Remote': 'Yes'}"
https://gadgets.ndtv.com/samsung-65-inch-led-full-hd-tv-qa65q8c-10798,https://gadgets.ndtv.com/static/icons/tv-icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,QA65Q8C,,,Television,0,0,0,0,0,0," Display Size : 65 inch, Screen Type : LED, Resolution : Full-HD, No.of USB Ports : 3, No.of HDMI Ports : 4, Color : Black, Speaker Output : 40 W, Power Consumption : 215 W, 0.5 W (Standby), Dimensions : 1442.3 mm x 827.9 mm x 105.2 mm, Weight : 24 kg, Constrast Ratio : , Brightness : ",65 inch,LED,Full-HD,3,4,Black,40 W,2,3840x2160,"215 W, 0.5 W (Standby)",1442.3 mm x 827.9 mm x 105.2 mm,24 kg,1442.3 mm x 915.1 mm x 374.9 mm,,,,"{'Wi-Fi Type': 'WiFi Direct', 'Picture Engine': 'Q Engine', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Supported App - Hotstar': 'Yes'}"
https://gadgets.ndtv.com/samsung-40-inch-led-ultra-hd-4k-tv-40ju6670-11439,https://i.gadgets360cdn.com/products/televisions/large/1548155007_832_samsung_40-inch-led-ultra-hd-4k-tv-40ju6670.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Samsung 40 Inches Ultra HD (4K) LED Curved TV (40JU6670, Grey)",40JU6670,"₹ 104,900",3,Television,1.643564356,67,0,33,0,0," Display Size : 40 inch, Screen Type : LED, Resolution : 4K, No.of USB Ports : 3, No.of HDMI Ports : 4, Color : Black, Speaker Output : 20 W, Power Consumption : 125 W, 0.5 W (Standby), Dimensions : 918.5 mm x 536.4 mm x 104.2 mm, Weight : 8.1 kg, Constrast Ratio : 1000000:1 Static, Brightness : ",40 inch,LED,4K,3,4,Black,20 W,2,3840x2160,"125 W, 0.5 W (Standby)",918.5 mm x 536.4 mm x 104.2 mm,8.1 kg,918.5 mm x 587.6 mm x 296.2 mm,1000000:1 Static,Down Firing + Bass Reflex,,"{'Wi-Fi Type': 'Wi-Fi Direct', 'Picture Engine': 'UHD Up-scaling', 'Digital Audio Output': '1', 'Stand Type': 'Arc T - Shape', 'Audio Out': '1', 'Picture in Picture (PIP)': 'Yes'}"
