url,Picture URL,Product Name,Price in India,Type,Total Ratings,Rating,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Description,Front camera,Screen size (inches),Rear camera,Wi-Fi,Internal storage,Resolution,Operating system,Processor,RAM,NFC,Expandable storage Tablet,Processor make,Weight (g),Dimensions (mm),Battery capacity (mAh),Expandable storage up to (GB),Bluetooth version,Colours,Pixels per inch (PPI)
https://gadgets.ndtv.com/pantel-penta-t-pad-ws802x-3110,https://drop.ndtv.com/TECH/product_database/images/1120201515150PM_635_pantel_penta_t_pad_ws802x.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 2-megapixel Rear Camera : 2-megapixel Screen size : 8 Internal Storage : 16GB Resolution : 1280x800 pixels Operating system : Windows 10 Processor : 1.3GHz quad-core RAM : 1GB Processor Manufacturer :  Weight :  Dimensions :  Battery capacity : 4000 PPI : ,2-megapixel,8,2-megapixel,Yes,16GB,1280x800 pixels,Windows 10,1.3GHz quad-core,1GB,No,microSD,,,,4000,64,,White,
https://gadgets.ndtv.com/acer-iconia-a3-1506,https://drop.ndtv.com/TECH/product_database/images/4122014113503AM_635_acer_iconia_a3.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 0.3-megapixel Rear Camera : 5-megapixel Screen size : 10.1 Internal Storage : 16GB Resolution : 1280x800 pixels Operating system : Android 4.2 Processor : 1.2GHz quad-core RAM : 1GB Processor Manufacturer : Cortex A7 Weight : 560 Dimensions : 175.00 x 260.00 x 10.20 Battery capacity : 3540 PPI : 119,0.3-megapixel,10.1,5-megapixel,Yes,16GB,1280x800 pixels,Android 4.2,1.2GHz quad-core,1GB,No,microSD,Cortex A7,560,175.00 x 260.00 x 10.20,3540,32,4,,119
https://gadgets.ndtv.com/iball-slide-imprint-4g-5530,https://i.gadgets360cdn.com/products/large/1529989239_635_iball_slide_imprint_4g_db.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 5-megapixel Rear Camera : 5-megapixel Screen size : 7 Internal Storage : 8GB Resolution : 600x1024 pixels Operating system : Android 7.0 Nougat Processor : 1.3GHz quad-core RAM : 1GB Processor Manufacturer :  Weight :  Dimensions :  Battery capacity : 5000 PPI : ,5-megapixel,7,5-megapixel,Yes,8GB,600x1024 pixels,Android 7.0 Nougat,1.3GHz quad-core,1GB,,microSD,,,,5000,32,4.1,Black,
https://gadgets.ndtv.com/lg-g-pad-7-0-1588,https://drop.ndtv.com/TECH/product_database/images/5122014113500AM_635_lg_g_pad_7.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,3.96039604,0,0,0,100,0, Front Camera : 1.3-megapixel Rear Camera : 3-megapixel Screen size : 7 Internal Storage : 8GB Resolution : 1280x800 pixels Operating system : Android Processor : 1.2GHz quad-core RAM : 1GB Processor Manufacturer :  Weight : 293 Dimensions : 189.30 x 113.80 x 10.10 Battery capacity : 4000 PPI : ,1.3-megapixel,7,3-megapixel,Yes,8GB,1280x800 pixels,Android,1.2GHz quad-core,1GB,No,microSD,,293,189.30 x 113.80 x 10.10,4000,,,"Black, White, Luminous Orange, Luminous Blue",
https://gadgets.ndtv.com/apple-ipad-mini-4-wi-fi-cellular-2957,https://drop.ndtv.com/TECH/product_database/images/910201514544AM_635_apple_ipad_mini_4_wi_fi_cellular.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Mini 4 Tablet (128GB, 7.9 Inches, WI-FI, Gold)","₹ 46,300",Tablet,62,4.03960396,15,5,3,11,66, Front Camera : 1.2-megapixel Rear Camera : 8-megapixel Screen size : 7.9 Internal Storage : 16GB Resolution : 1536x2048 pixels Operating system : iOS 9 Processor : one-core RAM :  Processor Manufacturer : Apple A8 Weight : 304 Dimensions : 203.20 x 134.80 x 6.10 Battery capacity :  PPI : 326,1.2-megapixel,7.9,8-megapixel,Yes,16GB,1536x2048 pixels,iOS 9,one-core,,No,,Apple A8,304,203.20 x 134.80 x 6.10,,,4.2,"Silver, Gold, Space Gray",326
https://gadgets.ndtv.com/sony-xperia-z2-tablet-1394,https://drop.ndtv.com/TECH/product_database/images/41201435004PM_635_sony_xperia_z2_tablet.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,17,4.421568627,0,6,6,24,65, Front Camera : 2.2-megapixel Rear Camera : 8.1-megapixel Screen size : 10.1 Internal Storage : 16GB Resolution : 1920x1200 pixels Operating system : Android 4.4 Processor : 2.3GHz quad-core RAM : 3GB Processor Manufacturer : Qualcomm Snapdragon 801 MSM8974AB Weight : 439 Dimensions : 266.00 x 172.00 x 6.40 Battery capacity : 6000 PPI : 224,2.2-megapixel,10.1,8.1-megapixel,Yes,16GB,1920x1200 pixels,Android 4.4,2.3GHz quad-core,3GB,Yes,microSD,Qualcomm Snapdragon 801 MSM8974AB,439,266.00 x 172.00 x 6.40,6000,64,,,224
https://gadgets.ndtv.com/microsoft-surface-pro-1498,https://drop.ndtv.com/TECH/product_database/images/410201472055PM_635_microsoft_surface.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 1.2-megapixel Rear Camera : 1.2-megapixel Screen size : 10.6 Internal Storage : 32GB Resolution : 1366x768 pixels Operating system : Windows 8 Processor : 1.3GHz quad-core RAM : 2GB Processor Manufacturer : NVIDIA Tegra 3 Weight : 680.4 Dimensions : 172.00 x 274.60 x 13.50 Battery capacity :  PPI : 148,1.2-megapixel,10.6,1.2-megapixel,Yes,32GB,1366x768 pixels,Windows 8,1.3GHz quad-core,2GB,No,microSD,NVIDIA Tegra 3,680.4,172.00 x 274.60 x 13.50,,64,4,Dark Titanium,148
https://gadgets.ndtv.com/lg-g-pad-iii-8-0-fhd-3534,https://drop.ndtv.com/TECH/product_database/images/530201634030PM_635_lg_g_pad_III_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,3.96039604,0,0,0,100,0, Front Camera : No Rear Camera : 5-megapixel Screen size : 8 Internal Storage : 16GB Resolution : 1920x1200 pixels Operating system : Android 6.0 Processor : 1.5GHz octa-core RAM :  Processor Manufacturer :  Weight : 309 Dimensions : 124.10 x 210.70 x 7.90 Battery capacity : 4800 PPI : ,No,8,5-megapixel,Yes,16GB,1920x1200 pixels,Android 6.0,1.5GHz octa-core,,No,microSD,,309,124.10 x 210.70 x 7.90,4800,2000,4.2,,
https://gadgets.ndtv.com/apple-ipad-pro-wi-fi-cellular-2954,https://drop.ndtv.com/TECH/product_database/images/910201511952AM_635_apple_ipad_pro_wi_fi_cellular.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro Tablet (64GB, 10.5 inches, Wifi, Silver)","₹ 71,900",Tablet,107,4.623762376,4,1,2,10,83, Front Camera : 1.2-megapixel Rear Camera : 8-megapixel Screen size : 12.9 Internal Storage : 32GB Resolution : 2732x2048 pixels Operating system : iOS 9 Processor : one-core RAM : 4GB Processor Manufacturer : Apple A9X Weight : 723 Dimensions : 305.70 x 220.60 x 6.90 Battery capacity :  PPI : 264,1.2-megapixel,12.9,8-megapixel,Yes,32GB,2732x2048 pixels,iOS 9,one-core,4GB,No,,Apple A9X,723,305.70 x 220.60 x 6.90,,,4.2,"Silver, Gold, Space Grey",264
https://gadgets.ndtv.com/apple-ipad-pro-wi-fi-cellular-2954,https://drop.ndtv.com/TECH/product_database/images/910201511952AM_635_apple_ipad_pro_wi_fi_cellular.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro Tablet (128GB, 12.9 Inches, WI-FI, Gold)","₹ 64,500",Tablet,107,4.623762376,4,1,2,10,83, Front Camera : 1.2-megapixel Rear Camera : 8-megapixel Screen size : 12.9 Internal Storage : 32GB Resolution : 2732x2048 pixels Operating system : iOS 9 Processor : one-core RAM : 4GB Processor Manufacturer : Apple A9X Weight : 723 Dimensions : 305.70 x 220.60 x 6.90 Battery capacity :  PPI : 264,1.2-megapixel,12.9,8-megapixel,Yes,32GB,2732x2048 pixels,iOS 9,one-core,4GB,No,,Apple A9X,723,305.70 x 220.60 x 6.90,,,4.2,"Silver, Gold, Space Grey",264
https://gadgets.ndtv.com/apple-ipad-pro-wi-fi-cellular-2954,https://drop.ndtv.com/TECH/product_database/images/910201511952AM_635_apple_ipad_pro_wi_fi_cellular.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro Tablet (256GB, 12.9 inches, 4G & Wifi, Space Grey)","₹ 85,900",Tablet,107,4.623762376,4,1,2,10,83, Front Camera : 1.2-megapixel Rear Camera : 8-megapixel Screen size : 12.9 Internal Storage : 32GB Resolution : 2732x2048 pixels Operating system : iOS 9 Processor : one-core RAM : 4GB Processor Manufacturer : Apple A9X Weight : 723 Dimensions : 305.70 x 220.60 x 6.90 Battery capacity :  PPI : 264,1.2-megapixel,12.9,8-megapixel,Yes,32GB,2732x2048 pixels,iOS 9,one-core,4GB,No,,Apple A9X,723,305.70 x 220.60 x 6.90,,,4.2,"Silver, Gold, Space Grey",264
https://gadgets.ndtv.com/iball-slide-wq149r-2507,https://cdn.gadgets360.com/content/assets/products/iball-slide-wq149r-2507_960X480_1438858253.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"iBall Slide WQ149R Tablet (32GB, 10 Inches, WI-FI, Black)","₹ 13,650",Tablet,12,2.22,50,8,8,33,0, Front Camera : 2-megapixel Rear Camera : 5-megapixel Screen size : 10.1 Internal Storage : 32GB Resolution : 1280x800 pixels Operating system : Windows 10 Processor : 1.33GHz quad-core RAM : 2GB Processor Manufacturer : Intel Atom Weight :  Dimensions :  Battery capacity : 7800 PPI : ,2-megapixel,10.1,5-megapixel,Yes,32GB,1280x800 pixels,Windows 10,1.33GHz quad-core,2GB,No,microSD,Intel Atom,,,7800,64,4,,
https://gadgets.ndtv.com/apple-ipad-pro-12-9-inch-2018-wi-fi-cellular-5717,https://i.gadgets360cdn.com/products/large/1540913436_635_apple_ipad_pro_2018_12_9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro 2018 Tablet (1000GB, 12.9 inches, Wi-Fi + Cellular, Silver)","₹ 103,900",Tablet,8,4.18627451,13,0,13,0,75, Front Camera : 7-megapixel Rear Camera : 12-megapixel Screen size : 12.9 Internal Storage : 64GB Resolution : 2048x2732 pixels Operating system : iOS 12 Processor : octa-core RAM : 6GB Processor Manufacturer : Apple A12X Bionic Weight : 633 Dimensions : 280.60 x 214.90 x 5.90 Battery capacity :  PPI : 264,7-megapixel,12.9,12-megapixel,Yes,64GB,2048x2732 pixels,iOS 12,octa-core,6GB,,,Apple A12X Bionic,633,280.60 x 214.90 x 5.90,,,5,"Silver, Space Gray",264
https://gadgets.ndtv.com/lenovo-tab-2-a10-70-2446,https://cdn.gadgets360.com/content/assets/products/lenovo-tab-2-a10-70-2446_960X480_1438858210.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,2,4.455445545,0,0,0,50,50, Front Camera : 5-megapixel Rear Camera : 8-megapixel Screen size : 10.1 Internal Storage : 16GB Resolution : 1920x1080 pixels Operating system : Android 4.4 Processor : 1.5GHz quad-core RAM : 2GB Processor Manufacturer : MediaTek MT8165 Weight : 509 Dimensions : 171.00 x 247.00 x 8.90 Battery capacity : 7000 PPI : ,5-megapixel,10.1,8-megapixel,Yes,16GB,1920x1080 pixels,Android 4.4,1.5GHz quad-core,2GB,No,microSD,MediaTek MT8165,509,171.00 x 247.00 x 8.90,7000,64,4,"Pearl White, Midnight Blue",
https://gadgets.ndtv.com/apple-ipad-pro-12-9-inch-2018-wi-fi-cellular-5717,https://i.gadgets360cdn.com/products/large/1540913436_635_apple_ipad_pro_2018_12_9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro 2018 Tablet (1000GB, 11 inches, Wi-Fi + Cellular, Space Grey)","₹ 153,900",Tablet,8,4.18627451,13,0,13,0,75, Front Camera : 7-megapixel Rear Camera : 12-megapixel Screen size : 12.9 Internal Storage : 64GB Resolution : 2048x2732 pixels Operating system : iOS 12 Processor : octa-core RAM : 6GB Processor Manufacturer : Apple A12X Bionic Weight : 633 Dimensions : 280.60 x 214.90 x 5.90 Battery capacity :  PPI : 264,7-megapixel,12.9,12-megapixel,Yes,64GB,2048x2732 pixels,iOS 12,octa-core,6GB,,,Apple A12X Bionic,633,280.60 x 214.90 x 5.90,,,5,"Silver, Space Gray",264
https://gadgets.ndtv.com/apple-ipad-pro-12-9-inch-2018-wi-fi-cellular-5717,https://i.gadgets360cdn.com/products/large/1540913436_635_apple_ipad_pro_2018_12_9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro 2018 Tablet (1000GB, 11 inches, Wi-Fi + Cellular, Silver)","₹ 153,900",Tablet,8,4.18627451,13,0,13,0,75, Front Camera : 7-megapixel Rear Camera : 12-megapixel Screen size : 12.9 Internal Storage : 64GB Resolution : 2048x2732 pixels Operating system : iOS 12 Processor : octa-core RAM : 6GB Processor Manufacturer : Apple A12X Bionic Weight : 633 Dimensions : 280.60 x 214.90 x 5.90 Battery capacity :  PPI : 264,7-megapixel,12.9,12-megapixel,Yes,64GB,2048x2732 pixels,iOS 12,octa-core,6GB,,,Apple A12X Bionic,633,280.60 x 214.90 x 5.90,,,5,"Silver, Space Gray",264
https://gadgets.ndtv.com/apple-ipad-pro-12-9-inch-2018-wi-fi-cellular-5717,https://i.gadgets360cdn.com/products/large/1540913436_635_apple_ipad_pro_2018_12_9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro 2018 Tablet (1000GB, 12.9 inches, Wi-Fi + Cellular, Space Grey)","₹ 171,900",Tablet,8,4.18627451,13,0,13,0,75, Front Camera : 7-megapixel Rear Camera : 12-megapixel Screen size : 12.9 Internal Storage : 64GB Resolution : 2048x2732 pixels Operating system : iOS 12 Processor : octa-core RAM : 6GB Processor Manufacturer : Apple A12X Bionic Weight : 633 Dimensions : 280.60 x 214.90 x 5.90 Battery capacity :  PPI : 264,7-megapixel,12.9,12-megapixel,Yes,64GB,2048x2732 pixels,iOS 12,octa-core,6GB,,,Apple A12X Bionic,633,280.60 x 214.90 x 5.90,,,5,"Silver, Space Gray",264
https://gadgets.ndtv.com/apple-ipad-pro-wi-fi-cellular-2954,https://drop.ndtv.com/TECH/product_database/images/910201511952AM_635_apple_ipad_pro_wi_fi_cellular.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro Tablet (256GB, 10.5 inches, 4G & Wifi, Silver)","₹ 85,900",Tablet,107,4.623762376,4,1,2,10,83, Front Camera : 1.2-megapixel Rear Camera : 8-megapixel Screen size : 12.9 Internal Storage : 32GB Resolution : 2732x2048 pixels Operating system : iOS 9 Processor : one-core RAM : 4GB Processor Manufacturer : Apple A9X Weight : 723 Dimensions : 305.70 x 220.60 x 6.90 Battery capacity :  PPI : 264,1.2-megapixel,12.9,8-megapixel,Yes,32GB,2732x2048 pixels,iOS 9,one-core,4GB,No,,Apple A9X,723,305.70 x 220.60 x 6.90,,,4.2,"Silver, Gold, Space Grey",264
https://gadgets.ndtv.com/samsung-galaxy-tab-s-10-5-1687,https://drop.ndtv.com/TECH/product_database/images/613201495518AM_635_samsung_galaxy_tab_s_10_5.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,4.95049505,0,0,0,0,100, Front Camera : 2.1-megapixel Rear Camera : 8-megapixel Screen size : 10.5 Internal Storage : 16GB Resolution : 2560x1600 pixels Operating system : Android 4.4 Processor : 1.3GHz octa-core RAM : 3GB Processor Manufacturer : Exynos 5 Octa Weight : 465 Dimensions : 177.30 x 247.30 x 6.60 Battery capacity : 7900 PPI : 288,2.1-megapixel,10.5,8-megapixel,Yes,16GB,2560x1600 pixels,Android 4.4,1.3GHz octa-core,3GB,No,microSD,Exynos 5 Octa,465,177.30 x 247.30 x 6.60,7900,128,4,,288
https://gadgets.ndtv.com/apple-ipad-mini-4-wi-fi-cellular-2957,https://drop.ndtv.com/TECH/product_database/images/910201514544AM_635_apple_ipad_mini_4_wi_fi_cellular.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Mini 4 Tablet (32GB, 7.9 Inches, WI-FI, Silver)","₹ 33,000",Tablet,62,4.03960396,15,5,3,11,66, Front Camera : 1.2-megapixel Rear Camera : 8-megapixel Screen size : 7.9 Internal Storage : 16GB Resolution : 1536x2048 pixels Operating system : iOS 9 Processor : one-core RAM :  Processor Manufacturer : Apple A8 Weight : 304 Dimensions : 203.20 x 134.80 x 6.10 Battery capacity :  PPI : 326,1.2-megapixel,7.9,8-megapixel,Yes,16GB,1536x2048 pixels,iOS 9,one-core,,No,,Apple A8,304,203.20 x 134.80 x 6.10,,,4.2,"Silver, Gold, Space Gray",326
https://gadgets.ndtv.com/bq-aquaris-m10-ubuntu-edition-3270,https://drop.ndtv.com/TECH/product_database/images/252016100617AM_635_bq_aquaris_m10_ubuntu_edition.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 3-megapixel Rear Camera : 8-megapixel Screen size : 10.1 Internal Storage : 16GB Resolution : 1200x1920 pixels Operating system : Ubuntu Touch Processor : 1.5GHz quad-core RAM : 2GB Processor Manufacturer : MediaTek MT8163A Weight : 470 Dimensions : 246.00 x 171.00 x 8.20 Battery capacity : 7280 PPI : 240,3-megapixel,10.1,8-megapixel,Yes,16GB,1200x1920 pixels,Ubuntu Touch,1.5GHz quad-core,2GB,No,microSD,MediaTek MT8163A,470,246.00 x 171.00 x 8.20,7280,64,4,,240
https://gadgets.ndtv.com/iball-slide-enzo-v8-4614,https://i.gadgets360cdn.com/products/large/1519046847_635_iball_slide_enzo_v8_image.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"iBall Slide ENZO-V8 Tablet (16GB, 7 Inches, WI-FI, Cobalt Brown)","₹ 6,499",Tablet,350,3.504950495,20,7,11,23,39, Front Camera : 2-megapixel Rear Camera : 5-megapixel Screen size : 7 Internal Storage : 16GB Resolution : 1024x600 pixels Operating system : Android 7.0 Processor : quad-core RAM : 2GB Processor Manufacturer :  Weight :  Dimensions :  Battery capacity : 3500 PPI : ,2-megapixel,7,5-megapixel,Yes,16GB,1024x600 pixels,Android 7.0,quad-core,2GB,,microSD,,,,3500,32,,,
https://gadgets.ndtv.com/apple-ipad-mini-4-wi-fi-cellular-2957,https://drop.ndtv.com/TECH/product_database/images/910201514544AM_635_apple_ipad_mini_4_wi_fi_cellular.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Mini 4 Tablet (32GB, 7.9 inches, 3G & Wifi, Gold)","₹ 33,000",Tablet,62,4.03960396,15,5,3,11,66, Front Camera : 1.2-megapixel Rear Camera : 8-megapixel Screen size : 7.9 Internal Storage : 16GB Resolution : 1536x2048 pixels Operating system : iOS 9 Processor : one-core RAM :  Processor Manufacturer : Apple A8 Weight : 304 Dimensions : 203.20 x 134.80 x 6.10 Battery capacity :  PPI : 326,1.2-megapixel,7.9,8-megapixel,Yes,16GB,1536x2048 pixels,iOS 9,one-core,,No,,Apple A8,304,203.20 x 134.80 x 6.10,,,4.2,"Silver, Gold, Space Gray",326
https://gadgets.ndtv.com/lenovo-yoga-tablet-10-hd-1483,https://drop.ndtv.com/TECH/product_database/images/49201413921PM_635_lenovo_yoga_tablet_10_plus.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 1.6-megapixel Rear Camera : 8-megapixel Screen size : 10.1 Internal Storage : 16GB Resolution : 1920x1200 pixels Operating system : Android 4.3 Processor : 1.6GHz quad-core RAM : 2GB Processor Manufacturer : Qualcomm Snapdragon APQ8028 Weight : 615 Dimensions : 180.00 x 261.00 x 8.10 Battery capacity : 9000 PPI : 224,1.6-megapixel,10.1,8-megapixel,Yes,16GB,1920x1200 pixels,Android 4.3,1.6GHz quad-core,2GB,No,microSD,Qualcomm Snapdragon APQ8028,615,180.00 x 261.00 x 8.10,9000,64,4,,224
https://gadgets.ndtv.com/apple-ipad-mini-4-wi-fi-cellular-2957,https://drop.ndtv.com/TECH/product_database/images/910201514544AM_635_apple_ipad_mini_4_wi_fi_cellular.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Mini 4 Tablet (128GB, 7.9 Inches, WI-FI, Silver)","₹ 35,900",Tablet,62,4.03960396,15,5,3,11,66, Front Camera : 1.2-megapixel Rear Camera : 8-megapixel Screen size : 7.9 Internal Storage : 16GB Resolution : 1536x2048 pixels Operating system : iOS 9 Processor : one-core RAM :  Processor Manufacturer : Apple A8 Weight : 304 Dimensions : 203.20 x 134.80 x 6.10 Battery capacity :  PPI : 326,1.2-megapixel,7.9,8-megapixel,Yes,16GB,1536x2048 pixels,iOS 9,one-core,,No,,Apple A8,304,203.20 x 134.80 x 6.10,,,4.2,"Silver, Gold, Space Gray",326
https://gadgets.ndtv.com/apple-ipad-mini-4-wi-fi-cellular-2957,https://drop.ndtv.com/TECH/product_database/images/910201514544AM_635_apple_ipad_mini_4_wi_fi_cellular.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Mini 4 Tablet (16GB, 7.9 Inches, WI-FI, Gold)","₹ 28,900",Tablet,62,4.03960396,15,5,3,11,66, Front Camera : 1.2-megapixel Rear Camera : 8-megapixel Screen size : 7.9 Internal Storage : 16GB Resolution : 1536x2048 pixels Operating system : iOS 9 Processor : one-core RAM :  Processor Manufacturer : Apple A8 Weight : 304 Dimensions : 203.20 x 134.80 x 6.10 Battery capacity :  PPI : 326,1.2-megapixel,7.9,8-megapixel,Yes,16GB,1536x2048 pixels,iOS 9,one-core,,No,,Apple A8,304,203.20 x 134.80 x 6.10,,,4.2,"Silver, Gold, Space Gray",326
https://gadgets.ndtv.com/alcatel-onetouch-pixi-4-7-3211,https://drop.ndtv.com/TECH/product_database/images/16201625852PM_635_alcatel_onetouch_pixi_4_7.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 0.3-megapixel Rear Camera : 2-megapixel Screen size : 7 Internal Storage : 8GB Resolution : 600x1024 pixels Operating system : Android 6.0 Processor : 1.1GHz quad-core RAM : 1GB Processor Manufacturer : MediaTek MT8321 Weight :  Dimensions :  Battery capacity : 2580 PPI : ,0.3-megapixel,7,2-megapixel,Yes,8GB,600x1024 pixels,Android 6.0,1.1GHz quad-core,1GB,No,microSD,MediaTek MT8321,,,2580,,,,
https://gadgets.ndtv.com/apple-ipad-pro-wi-fi-cellular-2954,https://drop.ndtv.com/TECH/product_database/images/910201511952AM_635_apple_ipad_pro_wi_fi_cellular.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro Tablet (512GB, 12.9 inches, 4G & Wifi, Space Grey)","₹ 103,900",Tablet,107,4.623762376,4,1,2,10,83, Front Camera : 1.2-megapixel Rear Camera : 8-megapixel Screen size : 12.9 Internal Storage : 32GB Resolution : 2732x2048 pixels Operating system : iOS 9 Processor : one-core RAM : 4GB Processor Manufacturer : Apple A9X Weight : 723 Dimensions : 305.70 x 220.60 x 6.90 Battery capacity :  PPI : 264,1.2-megapixel,12.9,8-megapixel,Yes,32GB,2732x2048 pixels,iOS 9,one-core,4GB,No,,Apple A9X,723,305.70 x 220.60 x 6.90,,,4.2,"Silver, Gold, Space Grey",264
https://gadgets.ndtv.com/apple-ipad-pro-wi-fi-cellular-2954,https://drop.ndtv.com/TECH/product_database/images/910201511952AM_635_apple_ipad_pro_wi_fi_cellular.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"Apple iPad Pro Tablet (512GB, 11 inches, Wifi, Silver)","₹ 95,813",Tablet,107,4.623762376,4,1,2,10,83, Front Camera : 1.2-megapixel Rear Camera : 8-megapixel Screen size : 12.9 Internal Storage : 32GB Resolution : 2732x2048 pixels Operating system : iOS 9 Processor : one-core RAM : 4GB Processor Manufacturer : Apple A9X Weight : 723 Dimensions : 305.70 x 220.60 x 6.90 Battery capacity :  PPI : 264,1.2-megapixel,12.9,8-megapixel,Yes,32GB,2732x2048 pixels,iOS 9,one-core,4GB,No,,Apple A9X,723,305.70 x 220.60 x 6.90,,,4.2,"Silver, Gold, Space Grey",264
https://gadgets.ndtv.com/asus-google-nexus-7-2013-1466,https://drop.ndtv.com/TECH/product_database/images/47201462715PM_635_nexus_7_2013.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,6,4.782178218,0,0,0,17,83, Front Camera : 1.2-megapixel Rear Camera : 5-megapixel Screen size : 7.02 Internal Storage : 16GB Resolution : 1920x1200 pixels Operating system : Android 4.3 Processor : 1.5GHz quad-core RAM : 2GB Processor Manufacturer : Qualcomm Snapdragon Weight : 290 Dimensions : 114.00 x 200.00 x 8.65 Battery capacity : 3950 PPI : 323,1.2-megapixel,7.02,5-megapixel,Yes,16GB,1920x1200 pixels,Android 4.3,1.5GHz quad-core,2GB,Yes,,Qualcomm Snapdragon,290,114.00 x 200.00 x 8.65,3950,,4,Black,323
https://gadgets.ndtv.com/acer-iconia-a1-830-1508,https://drop.ndtv.com/TECH/product_database/images/410201493606PM_635_acer_iconia_a1_830.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 2-megapixel Rear Camera : 5-megapixel Screen size : 7.9 Internal Storage : 16GB Resolution : 1024x768 pixels Operating system : Android 4.2 Processor : 1.6GHz dual-core RAM : 1GB Processor Manufacturer : Intel Atom Weight : 380 Dimensions : 138.40 x 203.00 x 8.20 Battery capacity : 4000 PPI : 162,2-megapixel,7.9,5-megapixel,Yes,16GB,1024x768 pixels,Android 4.2,1.6GHz dual-core,1GB,No,microSD,Intel Atom,380,138.40 x 203.00 x 8.20,4000,32,3,,162
https://gadgets.ndtv.com/asus-zenpad-s-8-0-z580ca-2671,https://cdn.gadgets360.com/content/assets/products/asus-zenpad-s-8-0-z580ca-2671_960X480_1433164275.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,4.95049505,0,0,0,0,100, Front Camera : 5-megapixel Rear Camera : 8-megapixel Screen size : 8 Internal Storage : 16GB Resolution : 2048x1536 pixels Operating system : Android 5.0 Processor : 2.33GHz quad-core RAM : 2GB Processor Manufacturer : Intel Atom Z3580 Weight : 298 Dimensions : 203.20 x 134.50 x 6.60 Battery capacity :  PPI : 324,5-megapixel,8,8-megapixel,Yes,16GB,2048x1536 pixels,Android 5.0,2.33GHz quad-core,2GB,No,microSD,Intel Atom Z3580,298,203.20 x 134.50 x 6.60,,128,4,"Black, White",324
https://gadgets.ndtv.com/lenovo-yoga-tablet-8-1476,https://drop.ndtv.com/TECH/product_database/images/48201464059PM_635_lenovo_yoga_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,,Tablet,,0,0,0,0,0,0, Front Camera : 1.6-megapixel Rear Camera : 5-megapixel Screen size : 8 Internal Storage : 16GB Resolution : 1280x800 pixels Operating system : Android 4.2 Processor : 1.2GHz quad-core RAM : 1GB Processor Manufacturer : MediaTek MT8389 Weight : 401 Dimensions : 144.00 x 213.00 x 7.30 Battery capacity : 6000 PPI : 189,1.6-megapixel,8,5-megapixel,Yes,16GB,1280x800 pixels,Android 4.2,1.2GHz quad-core,1GB,No,microSD,MediaTek MT8389,401,144.00 x 213.00 x 7.30,6000,64,4,,189
